,year,company name,car model,km driven,ownership,Fuel,Price,Transmission,Variant,Cities
1330,2019,Maruti,Ciaz,"43,852",1st Owner,Petrol,"₹8,10,299",,ALPHA 1.5 AT VTVT SHVS,Chennai
1331,2016,Maruti,Alto K10,"14,006",2nd Owner,Petrol,"₹3,50,599",,VXI AMT,Chennai
1332,2017,Maruti,Celerio,"21,695",1st Owner,Petrol,"₹4,32,999",Manual,VXI Manual,Chennai
1333,2018,Ford,FREESTYLE,"20,706",1st Owner,Petrol,"₹6,30,599",,TITANIUM + 1.2 TI-VCT,Chennai
1334,2019,Maruti,Baleno,"33,729",1st Owner,Petrol,"₹6,50,099",Manual,DELTA 1.2 K12 Manual,Chennai
1335,2015,Honda,Amaze,"60,022",1st Owner,Petrol,"₹5,31,299",Manual,1.2 SMT I VTEC Manual,Chennai
1336,2020,Maruti,Swift,"40,629",1st Owner,Petrol,"₹6,95,199",Automatic,VXI AMT Automatic,Chennai
1337,2019,Maruti,Eeco,"10,068",1st Owner,Petrol,"₹4,23,999",Manual,5 STR WITH AC PLUSHTR Manual,Chennai
1338,2015,Hyundai,Elite i20,"47,147",1st Owner,Petrol,"₹5,93,099",Manual,ASTA 1.2 Manual,Chennai
1339,2018,Hyundai,Verna,"25,533",2nd Owner,Petrol,"₹10,24,099",Automatic,1.6 SX VTVT AT (O) Automatic,Chennai
1340,2019,Maruti,Alto,"13,684",2nd Owner,Petrol,"₹3,66,799",Manual,VXI Manual,Chennai
1341,2014,Hyundai,Elite i20,"83,895",2nd Owner,Petrol,"₹5,88,899",Manual,ASTA 1.2 Manual,Chennai
1342,2019,Honda,Jazz,"6,957",1st Owner,Petrol,"₹7,13,999",Manual,VX 1.2 Manual,Chennai
1343,2017,Honda,City,"34,124",1st Owner,Petrol,"₹7,74,399",Manual,V MT PETROL Manual,Chennai
1344,2016,Hyundai,Elite i20,"87,618",1st Owner,Petrol,"₹5,44,199",Manual,SPORTZ 1.2 Manual,Chennai
1345,2018,Maruti,IGNIS,"26,097",1st Owner,Petrol,"₹5,31,499",Manual,ZETA 1.2 K12 Manual,Chennai
1346,2019,Renault,TRIBER,"6,632",1st Owner,Petrol,"₹6,40,099",Manual,1.0 RXZ Manual,Chennai
1347,2018,Hyundai,Elite i20,"33,908",1st Owner,Petrol,"₹5,61,899",Manual,Magna Executive 1.2 Manual,Chennai
1348,2018,Volkswagen,Polo,"69,131",2nd Owner,Petrol,"₹5,64,199",Manual,COMFORTLINE 1.0 PETROL Manual,Chennai
1349,2020,Ford,Ecosport,"1,858",1st Owner,Petrol,"₹10,67,599",Manual,1.5 TITANIUM PLUS TI VCT AT Manual,Chennai
1350,2019,Hyundai,Creta,"94,409",1st Owner,Diesel,"₹9,36,299",Manual,1.4 E PLUS CRDI Manual,Chennai
1351,2016,Hyundai,i20 Active,"93,588",1st Owner,Petrol,"₹5,88,899",Manual,1.2 SX Manual,Chennai
1352,2017,Toyota,Corolla Altis,"26,159",1st Owner,Petrol,"₹11,17,699",Manual,G Manual,Chennai
1353,2017,Volkswagen,Polo,"37,314",1st Owner,Petrol,"₹5,39,699",Manual,COMFORTLINE 1.2L PETROL Manual,Chennai
1354,2019,Hyundai,VENUE,"8,848",1st Owner,Petrol,"₹10,33,099",Manual,1.0L Turbo GDI SX(O) MT Manual,Chennai
1355,2019,Maruti,Alto 800,"10,336",1st Owner,Petrol,"₹3,43,299",Manual,LXI Manual,Chennai
1356,2016,Hyundai,Grand i10,"77,946",1st Owner,Petrol,"₹4,04,599",Manual,SPORTZ 1.2 KAPPA VTVT Manual,Chennai
1357,2015,Ford,Ecosport,"67,001",2nd Owner,Diesel,"₹5,56,699",Manual,1.5TITANIUM TDCI Manual,Chennai
1358,2016,Renault,Kwid,"23,804",2nd Owner,Petrol,"₹3,67,499",Manual,RXT Manual,Chennai
1359,2019,Hyundai,Elite i20,"12,657",1st Owner,Petrol,"₹6,53,799",Manual,1.2 MAGNA PLUS VTVT Manual,Chennai
1360,2017,Ford,New Figo,"31,011",2nd Owner,Diesel,"₹5,06,499",Manual,1.5 TITANIUM Manual,Chennai
1361,2016,Maruti,Baleno,"25,636",1st Owner,Petrol,"₹5,87,799",Manual,DELTA 1.2 K12 Manual,Chennai
1362,2018,Ford,Figo Aspire,"11,818",1st Owner,Petrol,"₹6,10,999",Manual,1.2 TITANIUM PETROL Manual,Chennai
1363,2018,Hyundai,Eon,"25,316",1st Owner,Petrol,"₹3,52,499",Manual,ERA PLUS Manual,Chennai
1364,2019,Hyundai,Elite i20,"20,235",2nd Owner,Petrol,"₹6,74,999",Manual,1.2 SPORTS PLUS VTVT Manual,Chennai
1365,2016,Maruti,Baleno,"50,154",1st Owner,Petrol,"₹6,66,299",Manual,ALPHA 1.2 K12 Manual,Chennai
1366,2018,Ford,Ecosport,"67,833",1st Owner,Petrol,"₹8,69,099",Manual,1.5 TITANIUM TI VCT Manual,Chennai
1367,2013,Honda,Brio,"49,721",2nd Owner,Petrol,"₹3,33,099",Manual,1.2 S MT I VTEC Manual,Chennai
1368,2016,Hyundai,Elite i20,"28,554",1st Owner,Petrol,"₹6,54,799",Manual,ASTA 1.2 (O) Manual,Chennai
1369,2018,Maruti,Celerio X,"13,722",1st Owner,Petrol,"₹5,28,599",Automatic,Zxi AMT Automatic,Chennai
1370,2018,Maruti,Celerio X,"17,651",1st Owner,Petrol,"₹5,25,699",Automatic,Zxi AMT Automatic,Chennai
1371,2017,Hyundai,i20 Active,"83,005",1st Owner,Diesel,"₹6,56,199",Manual,1.4 SX Manual,Chennai
1372,2019,Maruti,Swift,"6,240",1st Owner,Petrol,"₹6,05,499",Manual,VXI Manual,Chennai
1373,2018,Maruti,Baleno,"47,755",1st Owner,Petrol,"₹6,23,699",Manual,DELTA 1.2 K12 Manual,Chennai
1374,2017,Renault,Kwid,"27,213",1st Owner,Petrol,"₹3,93,099",Manual,RXT 1.0 EASY-R AT Manual,Chennai
1375,2016,Hyundai,Elite i20,"54,529",1st Owner,Petrol,"₹6,16,899",Manual,ASTA 1.2 Manual,Chennai
1376,2018,Jeep,Compass,"51,811",1st Owner,Diesel,"₹14,69,899",Manual,2.0 LIMITED Manual,Chennai
1377,2019,Maruti,Swift,"13,471",1st Owner,Petrol,"₹6,47,399",Manual,VXI Manual,Chennai
1378,2014,Ford,Ecosport,"1,05,857",2nd Owner,Diesel,"₹5,31,899",Manual,1.5TITANIUM TDCI Manual,Chennai
1379,2018,Maruti,Baleno,"39,185",1st Owner,Petrol,"₹6,37,199",Manual,ZETA 1.2 K12 Manual,Chennai
1380,2019,Honda,Jazz,"4,355",1st Owner,Petrol,"₹8,97,399",Automatic,1.2 VX AT Automatic,Chennai
1381,2016,Honda,Brio,"56,493",1st Owner,Petrol,"₹3,97,299",Manual,1.2 VX MT I VTEC Manual,Chennai
1382,2011,Hyundai,i10,"96,546",1st Owner,Petrol,"₹3,26,999",Automatic,SPORTZ 1.2 AT KAPPA2 Automatic,Chennai
1383,2017,Maruti,Baleno,"56,285",1st Owner,Petrol,"₹6,34,399",Manual,ZETA 1.2 K12 Manual,Chennai
1384,2019,Ford,Ecosport,"14,100",1st Owner,Petrol,"₹8,37,599",Manual,TREND + 1.5 TI VCT AT Manual,Chennai
1385,2017,Maruti,Baleno,"42,893",2nd Owner,Petrol,"₹6,42,999",Manual,ZETA 1.2 K12 Manual,Chennai
1386,2018,Ford,Ecosport,"22,339",1st Owner,Petrol,"₹8,93,599",Manual,1.5 TITANIUM TI VCT Manual,Chennai
1387,2018,Tata,Tiago,"33,555",1st Owner,Petrol,"₹5,34,599",Manual,XZ 1.2 REVOTRON Manual,Chennai
1388,2017,Ford,Ecosport,"47,324",2nd Owner,Diesel,"₹7,23,099",Manual,1.5 TDCI TITANIUM PLUS Manual,Chennai
1389,2018,Maruti,Vitara Brezza,"41,558",1st Owner,Diesel,"₹9,29,399",Manual,ZDI PLUS Manual,Chennai
1390,2018,Ford,Ecosport,"48,857",1st Owner,Petrol,"₹8,29,199",Manual,1.5 TITANIUM TI VCT Manual,Chennai
1391,2015,Maruti,Swift,"57,444",2nd Owner,Petrol,"₹4,89,799",Manual,ZXI Manual,Chennai
1392,2017,Maruti,Swift,"28,845",1st Owner,Petrol,"₹5,71,899",Manual,VXI Manual,Chennai
1393,2018,Maruti,Swift,"31,935",1st Owner,Petrol,"₹5,67,799",Manual,VXI Manual,Chennai
1394,2016,Maruti,Swift,"48,732",2nd Owner,Petrol,"₹4,58,999",Manual,VXI Manual,Chennai
1395,2016,Hyundai,Grand i10,"68,788",2nd Owner,Petrol,"₹4,31,599",Manual,SPORTZ 1.2 KAPPA VTVT Manual,Chennai
1396,2017,Maruti,Swift,"33,094",1st Owner,Petrol,"₹5,61,899",Manual,VXI Manual,Chennai
1397,2019,Hyundai,NEW SANTRO,"29,702",1st Owner,Petrol,"₹4,82,999",Manual,SPORTZ 1.1 Manual,Chennai
1398,2016,Hyundai,Grand i10,"67,373",1st Owner,Petrol,"₹4,49,499",Manual,SPORTZ 1.2 KAPPA VTVT Manual,Chennai
1399,2019,Ford,Ecosport,"17,369",1st Owner,Petrol,"₹9,83,299",,1.5 TITANIUM SIGNATURE TI VCT (SUNROOF),Chennai
1400,2017,Hyundai,Eon,"69,220",1st Owner,Petrol,"₹3,21,099",Manual,ERA PLUS Manual,Chennai
1401,2017,Maruti,Swift,"19,826",1st Owner,Petrol,"₹5,74,499",Manual,VXI OPT Manual,Chennai
1402,2016,Maruti,Swift,"62,101",1st Owner,Petrol,"₹4,92,399",Manual,VXI Manual,Chennai
1403,2018,Hyundai,Grand i10,"32,373",1st Owner,Petrol,"₹4,87,099",Manual,MAGNA 1.2 KAPPA VTVT Manual,Chennai
1404,2016,Hyundai,i10,"26,280",1st Owner,Petrol,"₹3,86,699",Manual,MAGNA 1.1 IRDE2 Manual,Chennai
1405,2012,Toyota,Etios Liva,"1,11,086",1st Owner,Diesel,"₹4,05,099",Manual,GD Manual,Chennai
1406,2018,Hyundai,NEW SANTRO,"40,426",1st Owner,Petrol,"₹4,64,799",Manual,SPORTZ 1.1 Manual,Chennai
1407,2017,Maruti,Celerio,"58,236",1st Owner,Petrol,"₹4,74,499",Automatic,ZXI AMT Automatic,Chennai
1408,2017,Ford,Ecosport,"89,945",2nd Owner,Diesel,"₹7,08,999",Manual,1.5 TDCI TITANIUM PLUS Manual,Chennai
1409,2017,Hyundai,Eon,"23,727",1st Owner,Petrol,"₹3,34,899",Manual,ERA PLUS Manual,Chennai
1410,2014,Hyundai,i10,"50,139",2nd Owner,Petrol,"₹3,61,999",Manual,MAGNA 1.1 IRDE2 Manual,Chennai
1411,2017,Maruti,Celerio,"48,661",1st Owner,Petrol,"₹4,58,499",Automatic,ZXI OPT AMT Automatic,Chennai
1412,2016,Maruti,Celerio,"35,227",2nd Owner,Petrol,"₹4,05,699",Automatic,ZXI OPT AMT Automatic,Chennai
1413,2012,Honda,Brio,"65,786",1st Owner,Petrol,"₹3,79,399",Manual,1.2 S MT I VTEC Manual,Chennai
1414,2015,Hyundai,Grand i10,"4,571",1st Owner,Petrol,"₹4,49,399",Manual,MAGNA 1.2 VTVT Manual,Chennai
1415,2015,Maruti,Wagon R 1.0,"66,143",1st Owner,Petrol,"₹3,88,599",Manual,VXI Manual,Chennai
1416,2017,Maruti,Wagon R 1.0,"15,869",3rd Owner,Petrol,"₹4,04,399",Automatic,VXI AMT Automatic,Chennai
1417,2019,Maruti,Celerio,"13,079",1st Owner,Petrol,"₹4,69,999",Manual,VXI Manual,Chennai
1418,2019,Hyundai,NEW SANTRO,"18,334",2nd Owner,Petrol,"₹4,93,199",Manual,ASTA 1.1 MT Manual,Chennai
1419,2017,Hyundai,Eon,"37,522",1st Owner,Petrol,"₹3,47,299",Manual,ERA PLUS Manual,Chennai
1420,2018,Maruti,Swift,"75,890",1st Owner,Petrol,"₹5,72,499",Manual,VXI Manual,Chennai
1421,2017,Maruti,Celerio,"80,951",1st Owner,Petrol,"₹4,58,999",Automatic,ZXI AMT Automatic,Chennai
1422,2015,Maruti,Wagon R 1.0,"79,310",1st Owner,Petrol,"₹3,85,799",Manual,VXI Manual,Chennai
1423,2019,Maruti,IGNIS,"17,283",1st Owner,Petrol,"₹5,67,899",Manual,DELTA 1.2 K12 Manual,Chennai
1424,2017,Hyundai,Grand i10,"8,795",1st Owner,Petrol,"₹4,81,099",Manual,MAGNA 1.2 KAPPA VTVT Manual,Chennai
1425,2017,Maruti,Wagon R 1.0,"41,221",1st Owner,Petrol,"₹4,30,499",Manual,VXI Manual,Chennai
1426,2019,Maruti,IGNIS,"1,518",1st Owner,Petrol,"₹5,81,299",Manual,DELTA 1.2 K12 Manual,Chennai
1427,2015,Maruti,Wagon R 1.0,"15,078",1st Owner,Petrol,"₹3,97,299",Manual,VXI Manual,Chennai
1428,2019,Hyundai,NEW SANTRO,"27,830",1st Owner,Petrol,"₹5,42,299",,1.1 SPORTS AMT,Chennai
1429,2013,Maruti,Wagon R 1.0,"69,153",1st Owner,Petrol,"₹3,41,299",Manual,VXI Manual,Chennai
1430,2017,Hyundai,Eon,"9,851",1st Owner,Petrol,"₹3,62,099",Manual,ERA+ SE Manual,Chennai
1431,2015,Maruti,Wagon R 1.0,"76,693",1st Owner,Petrol,"₹4,12,499",Manual,VXI Manual,Chennai
1432,2017,Maruti,Wagon R 1.0,"18,213",1st Owner,Petrol,"₹4,31,099",Manual,VXI OPT Manual,Chennai
1433,2013,Maruti,Wagon R 1.0,"52,468",2nd Owner,Petrol,"₹3,35,199",Manual,VXI Manual,Chennai
1434,2017,Maruti,Wagon R 1.0,"18,932",2nd Owner,Petrol,"₹4,22,599",Manual,VXI Manual,Chennai
1435,2017,Maruti,Alto K10,"40,895",1st Owner,Petrol,"₹3,24,699",Manual,VXI Manual,Chennai
1436,2016,Maruti,Wagon R 1.0,"10,515",1st Owner,Petrol,"₹4,21,499",Manual,VXI Manual,Chennai
1437,2015,Maruti,Alto K10,"19,239",1st Owner,Petrol,"₹3,13,999",Manual,VXI Manual,Chennai
1438,2014,Maruti,Alto K10,"42,101",1st Owner,Petrol,"₹2,81,799",Manual,VXI Manual,Chennai
1439,2018,Maruti,Wagon R 1.0,"16,493",2nd Owner,Petrol,"₹4,63,799",Automatic,VXI AMT Automatic,Chennai
1440,2015,Maruti,Alto K10,"30,102",2nd Owner,Petrol,"₹3,10,999",Manual,VXI Manual,Chennai
1441,2017,Maruti,Alto 800,"23,340",1st Owner,Petrol,"₹3,05,599",Manual,LXI Manual,Chennai
1442,2013,Maruti,Alto K10,"7,120",2nd Owner,Petrol,"₹2,61,099",Manual,VXI Manual,Chennai
1443,2020,Hyundai,NEW SANTRO,"5,784",1st Owner,Petrol,"₹5,53,699",Manual,1.1 SPORTS AMT Manual,Chennai
1444,2017,Maruti,Alto K10,"24,207",2nd Owner,Petrol,"₹3,21,599",Manual,VXI (O) AMT Manual,Chennai
1445,2016,Maruti,Alto K10,"20,195",1st Owner,Petrol,"₹3,32,599",Manual,VXI Manual,Chennai
1446,2018,Maruti,Wagon R 1.0,"80,107",1st Owner,Petrol,"₹5,83,999",Automatic,VXI PLUS AMT Automatic,Chennai
1447,2016,Maruti,Alto K10,"8,944",1st Owner,Petrol,"₹3,34,399",Manual,VXI Manual,Chennai
1448,2019,Maruti,Eeco,"15,495",1st Owner,Petrol,"₹4,33,399",Manual,5 STR WITH AC PLUSHTR Manual,Chennai
1449,2019,Maruti,Eeco,"3,059",1st Owner,Petrol,"₹4,80,999",Manual,5 STR WITH AC PLUSHTR Manual,Chennai
1450,2018,Maruti,Alto 800,"9,934",1st Owner,Petrol,"₹3,19,799",Manual,LXI OPT Manual,Chennai
1451,2019,Maruti,Alto 800,"15,953",1st Owner,Petrol,"₹3,45,799",Manual,LXI Manual,Chennai
1452,2018,Maruti,Alto 800,"23,268",1st Owner,Petrol,"₹3,25,499",Manual,LXI OPT Manual,Chennai
1453,2019,Maruti,Alto K10,"12,927",1st Owner,Petrol,"₹4,31,199",Manual,VXI AMT Manual,Chennai
1454,2019,Maruti,Alto K10,"21,531",1st Owner,Petrol,"₹4,27,299",Manual,VXI AMT Manual,Chennai
1455,2019,Maruti,Eeco,"15,195",1st Owner,Petrol,"₹4,35,499",Manual,5 STR WITH AC PLUSHTR Manual,Chennai
1456,2018,Maruti,Alto K10,"7,710",2nd Owner,Petrol,"₹3,57,299",Manual,VXI (O) AMT Manual,Chennai
1457,2017,Maruti,Alto 800,"5,362",1st Owner,Petrol,"₹3,30,599",Manual,LXI Manual,Chennai
1458,2019,Maruti,Eeco,"12,455",1st Owner,Petrol,"₹4,47,499",Manual,5 STR WITH AC PLUSHTR Manual,Chennai
1459,2018,Maruti,Alto 800,"2,345",1st Owner,Petrol,"₹3,35,199",Manual,LXI Manual,Chennai
1460,2018,Maruti,Alto 800,"18,081",1st Owner,Petrol,"₹3,38,399",Manual,LXI Manual,Chennai
1461,2018,Hyundai,Xcent,"36,891",1st Owner,Petrol,"₹5,29,899",Manual,SX 1.2 Manual,Chennai
1462,2017,Volkswagen,Ameo,"38,992",1st Owner,Petrol,"₹5,01,499",Manual,COMFORTLINE 1.2 Manual,Chennai
1463,2018,Ford,Ecosport,"33,105",1st Owner,Petrol,"₹6,82,199",,TREND + 1.5 TI VCT MT,Chennai
1464,2018,Maruti,Eeco,"17,533",2nd Owner,Petrol,"₹4,43,499",Manual,5 STR WITH AC PLUSHTR Manual,Chennai
1465,2019,Renault,TRIBER,"1,532",1st Owner,Petrol,"₹6,74,699",Manual,1.0 RXZ Manual,Chennai
1466,2018,Hyundai,Elite i20,"28,442",1st Owner,Petrol,"₹6,09,499",Manual,ERA 1.2 Manual,Chennai
1467,2019,Honda,WR-V,"26,471",1st Owner,Diesel,"₹9,17,099",Manual,1.5 i-DTEC VX MT Manual,Chennai
1468,2015,Maruti,Swift Dzire,"38,769",2nd Owner,Diesel,"₹5,48,599",Manual,VDI ABS Manual,Chennai
1469,2017,Maruti,OMNI E,"19,759",1st Owner,Petrol,"₹3,06,099",,8 STR,Chennai
1470,2016,Hyundai,Grand i10,"62,332",1st Owner,Petrol,"₹4,52,899",Automatic,Magna 1.2 AT VTVT Automatic,Chennai
1471,2019,Maruti,IGNIS,"10,937",1st Owner,Petrol,"₹5,50,299",Manual,DELTA 1.2 K12 Manual,Chennai
1472,2018,Volkswagen,Ameo,"18,112",1st Owner,Petrol,"₹5,53,399",Manual,HIGHLINE PLUS 1.0 Manual,Chennai
1473,2011,Toyota,Etios Liva,"87,759",2nd Owner,Petrol,"₹3,24,799",Manual,G Manual,Chennai
1474,2012,Maruti,Swift Dzire,"68,279",1st Owner,Petrol,"₹3,82,999",Manual,VXI 1.2 BS IV Manual,Chennai
1475,2015,Honda,CRV,"80,621",1st Owner,Petrol,"₹11,51,099",Manual,2.4 AWD AT Manual,Chennai
1476,2015,Honda,Amaze,"96,366",1st Owner,Petrol,"₹4,34,599",Manual,1.2 SMT I VTEC Manual,Chennai
1477,2014,Honda,City,"97,746",1st Owner,Diesel,"₹5,13,099",Manual,SV MT DIESEL Manual,Chennai
1478,2014,Hyundai,Xcent,"82,157",1st Owner,Diesel,"₹3,96,999",Manual,S 1.1 CRDI Manual,Chennai
1479,2016,Maruti,Swift,"69,021",1st Owner,Petrol,"₹4,96,499",Manual,ZXI Manual,Chennai
1480,2015,Maruti,Ertiga,"52,502",2nd Owner,Diesel,"₹6,54,999",Manual,VDI ABS Manual,Chennai
1481,2016,Maruti,Baleno,"17,625",1st Owner,Petrol,"₹6,46,199",Manual,ALPHA 1.2 K12 Manual,Chennai
1482,2016,Toyota,Innova Crysta,"2,77,105",1st Owner,Diesel,"₹14,59,899",Manual,2.4 ZX 7 STR Manual,Chennai
1483,2018,Hyundai,Verna,"21,378",1st Owner,Petrol,"₹8,72,599",Manual,1.6 SX VTVT Manual,Chennai
1484,2020,Hyundai,VENUE,"20,405",1st Owner,Petrol,"₹7,92,799",Manual,S MT 1.2 KAPPA Manual,Chennai
1485,2017,Volkswagen,Ameo,"26,521",1st Owner,Petrol,"₹5,14,799",Manual,COMFORTLINE 1.2 Manual,Chennai
1486,2021,Toyota,Glanza,312,1st Owner,Petrol,"₹8,28,699",Manual,G MT PETROL Manual,Chennai
1487,2013,Toyota,Innova,"69,966",2nd Owner,Diesel,"₹9,75,099",Manual,2.5 VX 7 STR BS IV Manual,Chennai
1488,2016,Renault,Kwid,"37,704",2nd Owner,Petrol,"₹2,96,199",Manual,RXT Opt Manual,Chennai
1489,2015,Hyundai,Elite i20,"79,674",1st Owner,Petrol,"₹5,28,599",Manual,ASTA 1.2 Manual,Chennai
1490,2015,Hyundai,Elite i20,"50,315",1st Owner,Petrol,"₹5,61,699",Manual,SPORTZ (O) 1.2 Manual,Chennai
1491,2011,Hyundai,i20,"1,00,279",3rd Owner,Petrol,"₹3,12,999",Manual,ASTA 1.2 Manual,Chennai
1492,2018,Mahindra,Bolero,"60,531",1st Owner,Diesel,"₹7,22,599",Manual,Power+ ZLX Manual,Chennai
1493,2017,Volkswagen,Ameo,"27,095",1st Owner,Petrol,"₹5,95,799",Manual,HIGHLINE PLUS 1.2 Manual,Chennai
1494,2019,Tata,Harrier,"17,810",1st Owner,Diesel,"₹15,56,299",Manual,XZ 2.0L Kryotec Manual,Chennai
1495,2015,Hyundai,Elite i20,"64,360",1st Owner,Petrol,"₹5,56,899",Manual,SPORTZ (O) 1.2 Manual,Chennai
1496,2018,Hyundai,Elite i20,"59,079",1st Owner,Petrol,"₹6,84,499",Manual,ASTA 1.2 (O) Manual,Chennai
1497,2020,Maruti,S PRESSO,"7,687",1st Owner,Petrol,"₹4,88,199",Automatic,VXI PLUS AGS Automatic,Chennai
1498,2017,Toyota,Innova Crysta,"42,610",2nd Owner,Petrol,"₹17,30,999",Automatic,2.7 ZX AT 7 STR Automatic,Chennai
1499,2018,Ford,Ecosport,"49,302",2nd Owner,Diesel,"₹7,65,999",Manual,1.5TITANIUM TDCI Manual,Chennai
1500,2017,Maruti,Dzire,"93,563",1st Owner,Diesel,"₹6,62,799",Automatic,VDI AMT Automatic,Chennai
1501,2017,Maruti,Dzire,"51,593",1st Owner,Diesel,"₹7,01,899",Automatic,VDI AMT Automatic,Chennai
1502,2012,Honda,City,"79,174",2nd Owner,Petrol,"₹4,59,299",Manual,V MT PETROL Manual,Chennai
1503,2018,Ford,Figo Aspire,"20,192",1st Owner,Petrol,"₹5,69,399",Manual,1.2 TITANIUM PETROL Manual,Chennai
1504,2018,Hyundai,Creta,"27,462",1st Owner,Diesel,"₹9,32,699",Manual,1.4 E PLUS CRDI Manual,Chennai
1505,2017,Hyundai,Eon,"19,377",1st Owner,Petrol,"₹3,63,999",Manual,ERA PLUS Manual,Chennai
1506,2019,Maruti,Baleno,"20,688",1st Owner,Petrol,"₹6,83,999",Manual,DELTA 1.2 K12 Manual,Chennai
1507,2019,Maruti,Swift,"4,904",1st Owner,Petrol,"₹5,89,099",Manual,VXI Manual,Chennai
1508,2019,Maruti,Swift,"10,261",1st Owner,Petrol,"₹5,89,999",Manual,VXI Manual,Chennai
1509,2016,Maruti,Swift Dzire,"46,562",1st Owner,Diesel,"₹5,74,399",Manual,VDI BS IV Manual,Chennai
1510,2016,Hyundai,Elite i20,"81,803",1st Owner,Petrol,"₹5,81,299",Manual,ASTA 1.2 (O) Manual,Chennai
1511,2015,Ford,Ecosport,"1,24,374",1st Owner,Petrol,"₹5,29,099",Automatic,1.5 TITANIUM TI VCT AT Automatic,Chennai
1512,2016,Hyundai,Grand i10,"33,165",1st Owner,Petrol,"₹4,62,599",Manual,SPORTZ 1.2 KAPPA VTVT Manual,Chennai
1513,2019,Maruti,Swift,"25,852",1st Owner,Petrol,"₹6,09,499",Manual,VXI Manual,Chennai
1514,2019,Tata,Tiago,"18,171",2nd Owner,Petrol,"₹5,12,599",Manual,XZ+ 1.2 Revotron Manual,Chennai
1515,2012,Hyundai,i10,"25,619",2nd Owner,Petrol,"₹3,11,899",Manual,MAGNA 1.2 KAPPA2 Manual,Chennai
1516,2013,Maruti,Swift Dzire,"1,62,340",1st Owner,Diesel,"₹3,99,699",Manual,VDI BS IV Manual,Chennai
1517,2014,Maruti,Swift,"3,423",1st Owner,Petrol,"₹4,76,299",Manual,VXI Manual,Chennai
1518,2015,Maruti,Celerio,"34,382",1st Owner,Petrol,"₹4,00,899",Automatic,VXI AMT Automatic,Chennai
1519,2015,Maruti,Celerio,"29,560",1st Owner,Petrol,"₹3,94,099",Automatic,VXI AMT Automatic,Chennai
1520,2015,Maruti,Wagon R Stingray,"7,586",1st Owner,Petrol,"₹4,30,099",Manual,VXI Manual,Chennai
1521,2017,Maruti,Swift,"16,944",1st Owner,Petrol,"₹5,74,099",Manual,VXI Manual,Chennai
1522,2016,Maruti,Swift,"51,823",1st Owner,Petrol,"₹4,78,099",Manual,VXI OPT Manual,Chennai
1523,2014,Maruti,Swift Dzire,"80,315",1st Owner,Diesel,"₹4,71,899",Manual,VDI BS IV Manual,Chennai
1524,2016,Maruti,Swift,"31,763",1st Owner,Petrol,"₹5,33,099",Manual,VXI Manual,Chennai
1525,2017,Hyundai,Grand i10,"24,297",1st Owner,Petrol,"₹5,29,799",Manual,SPORTZ (O) 1.2 AT VTVT Manual,Chennai
1526,2015,Maruti,Swift,"1,20,023",1st Owner,Petrol,"₹4,12,799",Manual,VXI Manual,Chennai
1527,2016,Maruti,Alto 800,"95,754",1st Owner,Petrol,"₹2,67,199",Manual,LXI OPT Manual,Chennai
1528,2020,Maruti,Eeco,"7,284",1st Owner,Petrol,"₹4,17,299",Manual,5 STR WITH AC PLUSHTR Manual,Chennai
1529,2018,Hyundai,Grand i10,"14,079",1st Owner,Petrol,"₹5,76,799",Automatic,Magna 1.2 AT VTVT Automatic,Chennai
1530,2016,Maruti,Alto 800,"41,246",2nd Owner,Petrol,"₹2,62,599",Manual,LXI Manual,Chennai
1531,2013,Maruti,Wagon R 1.0,"50,366",1st Owner,Petrol,"₹3,47,299",Manual,VXI Manual,Chennai
1532,2017,Maruti,Eeco,"10,537",1st Owner,Petrol,"₹4,16,599",Manual,5 STR WITH AC PLUSHTR Manual,Chennai
1533,2020,Maruti,S PRESSO,"1,366",1st Owner,Petrol,"₹4,48,399",Manual,VXI PLUS Manual,Chennai
1534,2017,Maruti,Alto 800,"35,253",1st Owner,Petrol,"₹3,04,799",Manual,LXI Manual,Chennai
1535,2021,Maruti,Alto,"2,539",1st Owner,Petrol,"₹4,13,799",Manual,VXI PLUS Manual,Chennai
1536,2017,Maruti,Alto 800,"2,419",1st Owner,Petrol,"₹3,26,999",Manual,LXI Manual,Chennai
1537,2018,Tata,Tiago,"18,485",1st Owner,Petrol,"₹4,68,599",Manual,XT 1.2 REVOTRON Manual,Chennai
1538,2011,Maruti,Alto,"9,924",1st Owner,Petrol,"₹2,51,299",Manual,LXI Manual,Chennai
1539,2018,Maruti,Eeco,"31,231",1st Owner,Petrol,"₹3,78,599",Manual,5 STR WITH AC PLUSHTR Manual,Chennai
1540,2016,Hyundai,Creta,"45,731",1st Owner,Petrol,"₹7,41,499",Manual,1.6 SX PLUS PETROL Manual,Kolkata
1541,2016,Maruti,Swift Dzire,"38,536",2nd Owner,Petrol,"₹4,05,099",Manual,VXI OPT Manual,Kolkata
1542,2020,Mahindra,Scorpio,"59,972",1st Owner,Diesel,"₹11,43,799",Manual,S5 Manual,Kolkata
1543,2013,Ford,Ecosport,"65,316",1st Owner,Diesel,"₹5,63,899",Manual,1.5 TREND TDCI Manual,Kolkata
1544,2012,Honda,City,"29,911",2nd Owner,Petrol,"₹3,91,799",Manual,S MT PETROL Manual,Kolkata
1545,2015,Honda,City,"57,240",1st Owner,Petrol,"₹4,97,499",Manual,SV MT PETROL Manual,Kolkata
